AW1,AW2,AW3
44.463,108.687,106.049
36.628,63.743,65.459
44.777,61.86,54.986
31.675,44.218,45.621
43.443,82.552,91.751
46.895,93.712,95.723
47.886,71.167,69.431
36.579,68.421,65.067
49.779,101.94,93.752
41.972,92.339,85.122
42.286,40.629,47.523
37.697,75.59,86.446
41.796,64.871,84.121
33.99,76.855,73.226
43.757,89.417,73.795
40.904,85.112,92.967
54.554,79.002,76.914
46.346,42.58,19.937
52.789,77.316,85.573
36.922,50.857,43.473
31.185,40.09,40.982
47.994,89.996,77.786
47.288,79.807,78.561
60.801,70.147,77.767
30.871,43.13,37.442
50.946,58.644,62.037
40.139,73.815,83.023
34.323,65.401,68.656
45.15,75.698,72.677
27.174,52.632,53.181
32.185,68.313,82.494
42.237,43.904,48.533
59.105,99.047,98.949
48.141,106.196,126.702
49.602,93.095,86.171
49.043,91.476,89.26
39.354,70.99,85.171
42.384,76.717,84.455
36.981,35.284,37.285
46.886,71.991,65.253
43.698,88.387,92.565
32.107,44.14,40.6
41.394,79.267,82.552
66.744,69.5,43.238
66.332,66.352,82.386
54.201,102.617,100.832
42.541,84.22,84.69
49.631,100.293,71.304
42.992,107.089,103.058
28.508,64.636,59.497
55.417,83.553,87.328
33.98,40.011,39.109
44.189,75.04,69.617
37.962,81.091,79.022
45.189,86.397,85.965
47.013,92.271,35.353
45.826,72.442,77.374
47.552,96.958,92.202
41.041,75.443,75.541
36.314,61.203,63.792
33.215,52.436,54.849
45.317,84.494,103.588
39.276,58.055,59.301
41.257,85.769,87.622
110.442,102.45,88.26
116.552,114.993,103.578
47.356,45.346,47.788
42.267,43.345,57.742
41.1,64.224,59.418
45.846,81.13,76.914
59.35,93.33,89.182
34.902,55.368,64.773
39.893,67.656,82.376
49.435,113.855,99.773
45.562,69.686,80.797
42.943,105.206,88.064
41.198,66.264,51.965
41.521,48.141,49.622
44.179,70.716,80.238
37.991,46.631,43.473
32.313,44.277,49.435
61.233,89.466,99.969
37.128,82.543,85.72
48.366,97.89,97.262
30.244,94.762,93.438
45.405,59.164,56.29
38.599,89.025,97.262
57.261,58.457,56.408
40.962,114.414,117.533
38.364,57.271,63.871
40.933,77.012,92.889
40.354,57.761,100.793
56.212,89.241,87.985
34.451,60.664,58.095
47.013,101.087,101.46
44.483,86.044,82.533
45.405,74.207,78.286
51.004,89.564,88.23
38.001,74.874,88.142
48.808,93.761,79.944
42.688,35.5,36.991
41.58,55.721,41.404
42.953,52.25,51.544
54.731,113.865,110.913
47.101,91.908,78.708
61.86,51.759,35.245
51.142,46.611,49.857
41.6,115.817,90.78
53.897,69.137,79.679
42.835,87.877,77.404
35.039,54.839,60.321
34.49,63.822,52.564
45.483,57.624,55.721
47.592,49.514,49.455
44.865,88.564,79.199
51.367,94.83,102.646
48.013,67.342,70.755
39.57,55.368,50.406
53.525,81.856,79.032
33.45,69.264,76.188
41.806,105.716,85.122
34.647,64.724,58.791
37.824,62.89,86.514
46.14,83.072,86.799
47.955,107.098,133.145
45.336,63.812,56.614
40.531,64.381,62.694
61.752,70.176,77.659
33.294,57.82,46.278
41.59,78.09,79.865
31.43,45.748,57.732
39.491,87.063,93.614
35.0,55.427,51.926
31.911,54.868,71.196
40.266,75.982,81.219
45.846,52.054,52.211
42.306,61.605,61.939
49.73,86.897,93.124
47.601,115.218,117.729
48.209,101.165,91.731
79.885,85.073,78.316
44.503,100.695,98.518
52.809,94.379,98.42
36.471,49.112,45.032
46.336,94.144,81.248
35.324,68.578,73.001
47.307,107.118,35.961
31.979,68.411,78.365
45.042,93.801,86.436
42.924,83.533,91.957
44.856,92.84,77.414
33.98,70.461,68.097
45.366,96.429,85.916
48.455,53.28,60.84
34.706,93.506,74.599
44.346,84.308,90.26
30.204,52.946,57.271
41.874,112.639,113.767
48.386,90.28,80.885
49.435,85.367,85.318
39.354,67.754,67.47
43.238,35.775,57.918
46.533,44.493,34.098
39.648,85.22,87.044
46.003,86.073,90.731
35.775,54.947,53.672
42.384,50.494,46.091
39.089,78.561,88.044
45.974,75.658,78.502
43.443,88.113,81.356
98.174,100.057,83.003
33.352,86.593,93.242
45.67,76.011,72.373
40.707,74.295,69.666
39.589,71.265,61.311
45.483,80.032,73.815
34.686,75.443,73.697
42.08,63.861,74.795
49.71,87.279,77.247
33.382,93.634,94.301
66.989,80.444,79.826
34.294,41.002,36.275
46.621,60.997,58.242
47.964,90.457,88.603
46.248,81.091,73.128
46.062,78.443,71.167
28.655,59.389,57.614
44.424,56.79,64.832
39.403,96.38,100.901
38.834,85.19,84.916
82.415,87.211,76.923
29.4,58.32,59.34
43.257,95.742,96.625
46.984,102.578,95.85
47.631,57.506,54.77
49.543,73.726,82.719
35.147,73.785,79.787
41.541,80.826,90.231
63.292,63.694,82.749
43.6,107.814,83.994
81.013,77.875,62.566
39.217,60.203,63.488
38.619,60.527,61.782
35.343,59.546,65.283
41.208,54.907,48.013
43.561,74.619,80.836
52.868,55.545,51.769
37.618,41.894,41.688
40.717,34.951,42.708
43.453,75.531,81.67
42.747,79.287,87.328
47.043,54.878,52.985
44.287,58.958,49.112
28.439,66.116,57.722
40.266,49.553,50.063
44.601,87.505,88.201
40.227,87.191,85.592
32.617,74.178,66.656
40.835,62.959,61.095
32.411,57.055,57.702
40.874,67.038,61.841
39.266,58.32,52.632
38.158,91.947,84.239
36.108,50.289,49.945
50.338,59.585,62.596
32.597,58.095,56.496
37.805,114.993,92.133
50.71,85.337,89.839
47.435,101.666,99.41
44.669,64.263,58.83
51.642,100.724,92.83
46.611,51.122,48.053
39.55,95.321,93.703
33.666,67.97,76.188
58.006,118.621,114.914
45.189,95.448,119.818
44.355,78.385,87.917
57.281,113.365,116.611
38.53,37.138,37.952
41.472,86.083,83.837
31.764,33.862,36.324
51.053,61.301,51.063
45.974,90.996,102.342
46.582,97.802,96.468
64.312,90.878,95.438
34.451,125.447,104.97
37.628,56.898,52.917
34.108,49.435,49.122
105.569,100.989,97.655
40.776,54.133,49.926
29.695,36.373,37.589
31.989,71.294,74.383
35.539,53.132,44.483
50.024,68.284,43.551
19.221,54.025,42.737
48.925,83.307,67.636
42.463,102.077,96.252
72.177,68.068,72.314
48.984,82.346,85.259
77.914,80.287,83.661
62.321,70.569,64.675
98.125,85.671,71.451
42.326,85.995,85.847
43.296,80.885,81.866
30.705,94.399,94.909
31.94,33.048,28.282
44.983,67.391,76.874
35.49,68.539,73.305
48.092,70.569,71.628
34.461,106.422,107.687
65.312,65.342,41.982
34.235,43.777,45.817
41.237,66.185,67.98
41.678,63.684,49.533
42.934,78.953,78.169
55.447,92.653,89.721
46.709,89.594,107.285
37.295,69.137,67.028
49.749,97.576,97.939
42.384,78.59,85.769
27.655,62.851,60.595
38.285,41.345,33.235
44.924,115.356,104.421
44.022,72.55,64.116
41.07,85.22,78.012
39.825,90.045,79.856
46.66,82.945,84.857
33.529,42.12,41.874
39.344,65.165,67.676
42.071,106.52,94.615
44.385,41.492,46.552
44.061,69.333,66.715
42.639,61.076,59.624
50.651,55.368,52.897
32.391,45.317,45.895
45.169,69.666,72.952
39.109,45.503,43.61
34.657,78.159,61.027
37.746,53.613,46.013
40.747,73.923,67.891
38.02,65.96,59.575
31.842,37.863,39.629
51.475,55.359,60.38
41.325,83.396,94.32
42.531,113.277,71.932
49.19,94.026,102.891
46.111,104.078,89.917
32.744,71.255,65.606
41.07,61.292,67.891
100.302,86.112,77.531
38.54,70.529,63.733
45.15,71.059,60.36
59.938,94.86,86.269
42.953,52.76,74.197
37.422,50.504,57.026
40.07,53.799,50.759
44.257,98.567,97.253
87.122,79.669,74.531
42.737,88.015,89.613
43.061,119.896,110.58
47.503,80.503,79.728
37.295,85.259,82.915
29.959,84.308,78.855
64.381,67.725,76.757
40.55,86.887,80.091
34.196,58.271,59.928
35.029,61.282,61.203
39.776,65.499,61.615
44.493,77.335,69.961
52.985,67.274,66.617
53.181,100.812,96.645
57.585,67.676,70.108
48.023,52.211,57.849
35.127,78.159,74.54
24.644,91.437,91.702
42.021,62.41,64.763
44.444,78.277,51.289
46.778,56.849,49.18
65.185,50.916,50.671
43.581,69.372,70.069
30.263,74.246,77.296
34.794,33.617,35.912
52.75,50.73,51.416
33.745,53.937,53.211
46.954,60.939,68.97
47.082,104.0,77.806
33.176,65.038,58.418
42.051,78.963,84.18
29.018,52.162,44.659
69.323,72.324,67.852
39.07,69.863,73.844
32.676,30.597,33.323
44.346,82.484,85.043
46.67,79.944,82.719
48.847,53.064,57.565
51.897,63.233,66.823
40.894,69.049,64.871
42.796,89.927,77.306
47.033,59.487,61.517
43.522,86.397,84.082
43.492,87.063,80.826
39.962,62.468,59.134
33.5,52.093,47.503
47.758,78.738,74.295
42.031,101.587,92.673
50.416,84.19,100.959
33.45,42.835,38.805
45.101,45.679,39.413
51.132,86.818,86.348
94.075,92.555,74.128
42.62,73.285,77.551
39.874,90.025,91.771
28.733,74.619,74.04
38.942,75.727,83.102
44.532,81.434,83.347
30.538,84.788,76.972
47.229,45.101,44.807
27.243,62.821,63.165
48.092,90.192,92.957
36.432,82.778,81.856
49.671,75.737,69.039
48.151,95.566,83.327
47.386,75.227,74.158
43.816,89.074,75.58
46.925,103.441,98.733
49.533,64.028,70.235
49.779,69.049,70.422
48.308,49.357,47.327
38.05,72.02,73.726
45.16,55.682,46.768
31.587,56.555,56.349
65.969,102.117,99.194
36.461,37.913,42.777
41.943,58.467,57.173
37.393,66.95,67.185
33.529,53.378,50.632
39.315,89.27,96.507
50.514,121.455,107.01
42.178,49.896,24.879
40.129,40.335,36.706
35.245,45.307,35.608
44.944,60.527,56.369
40.943,50.171,42.835
49.945,89.741,90.8
48.71,93.889,98.302
37.373,90.986,82.866
39.903,89.711,92.849
38.05,97.733,138.225
43.6,71.059,63.42
40.325,66.136,72.138
45.464,96.38,77.708
42.492,93.742,91.094
41.923,106.334,90.398
51.181,94.703,96.193
32.833,43.228,42.051
46.18,78.581,77.541
38.413,43.826,54.77
41.08,74.864,90.162
42.816,50.259,58.624
44.983,79.169,78.865
38.864,63.076,65.705
55.408,102.146,99.292
46.729,83.406,71.657
41.649,109.521,63.165
56.3,76.482,78.61
36.834,91.565,80.915
35.108,43.198,45.405
46.444,68.823,82.749
39.992,67.931,63.831
38.668,105.51,92.271
50.494,74.197,68.431
44.512,86.985,86.377
44.503,79.365,79.287
37.432,90.839,89.564
42.6,71.745,73.226
49.357,51.74,52.044
44.463,89.064,88.015
73.834,109.325,110.609
31.901,85.955,75.266
38.148,90.506,93.516
41.61,75.433,77.316
36.353,90.888,95.713
28.743,40.256,44.826
46.091,77.757,79.669
92.506,83.445,79.463
27.331,59.34,47.043
41.786,58.34,62.174
48.857,90.349,96.311
42.473,46.993,47.337
38.197,52.436,55.417
45.13,50.759,69.804
40.06,81.199,83.906
40.884,97.812,104.921
81.748,81.101,76.953
45.797,77.816,73.53
43.865,75.727,80.434
35.971,63.478,70.216
41.806,66.803,89.378
40.6,95.183,89.672
43.512,96.184,89.133
41.139,90.77,76.286
40.521,77.482,78.738
64.9,111.08,113.237
99.734,92.751,95.36
49.759,80.905,80.885
49.318,88.701,82.621
46.523,105.892,103.47
55.731,87.162,79.718
43.071,62.527,61.213
44.738,87.318,95.36
39.786,64.724,65.597
41.227,69.48,77.728
37.236,77.678,88.191
46.023,97.419,90.496
45.366,71.912,70.794
54.976,55.476,51.073
53.201,64.636,71.657
49.161,98.4,97.213
44.895,99.626,92.938
50.553,78.188,66.254
33.872,39.334,44.15
31.95,54.868,57.428
56.575,90.3,82.484
44.895,45.434,63.322
44.885,89.378,86.799
31.009,79.14,64.194
45.454,74.991,73.324
56.241,67.627,66.234
54.054,64.273,55.457
31.254,49.641,61.144
37.736,55.702,57.82
105.265,111.394,99.253
49.288,79.493,81.631
43.139,89.799,91.653
41.315,74.933,77.728
39.423,66.901,72.148
40.678,83.121,83.798
40.609,48.131,51.191
39.482,46.219,42.218
31.509,73.128,74.609
102.234,101.97,109.756
41.021,84.926,84.828
39.364,54.78,52.74
32.313,54.299,59.301
41.58,68.794,72.383
51.416,74.482,73.609
43.512,62.007,56.28
40.776,63.557,61.105
40.08,66.597,65.087
46.709,86.72,85.7
33.421,33.862,34.313
37.599,85.347,84.131
32.705,74.57,65.008
48.631,49.563,52.819
34.441,71.03,71.304
42.247,80.856,82.356
42.218,55.064,59.83
37.765,71.804,53.701
39.56,62.223,100.351
36.383,61.282,58.055
28.528,52.73,54.809
39.178,70.873,80.522
40.325,67.234,73.677
34.961,60.939,65.469
38.56,82.366,78.404
37.324,53.986,58.997
35.559,101.95,100.126
42.884,77.424,76.129
43.522,66.852,72.52
44.924,84.347,94.183
40.472,76.717,78.188
40.698,89.427,92.614
30.763,47.425,50.749
48.337,65.371,60.37
46.415,86.926,81.287
40.501,99.243,101.273
44.336,67.077,68.225
54.456,49.906,56.486
47.915,80.983,84.7
38.991,46.013,48.17
43.708,61.88,60.576
43.767,75.992,78.492
46.336,96.821,89.799
47.278,65.538,71.402
39.403,46.837,39.403
38.069,60.34,60.066
44.199,65.244,56.025
40.433,49.426,42.62
45.993,82.386,90.594
37.922,57.545,62.988
48.543,56.918,54.76
47.876,67.489,68.833
46.738,77.188,82.003
37.236,45.787,38.521
39.325,90.054,79.669
36.491,101.263,99.528
46.621,98.39,86.455
33.029,68.117,65.41
39.609,41.237,47.17
73.393,64.126,92.408
46.327,67.715,64.694
45.728,84.72,81.179
41.031,83.033,79.404
42.571,58.928,59.164
45.336,98.086,93.045
35.324,49.984,51.23
43.993,57.977,54.77
37.373,96.743,111.708
43.796,82.592,84.68
50.141,54.8,58.663
93.408,103.519,57.594
42.924,64.577,61.272
32.264,61.36,69.294
49.014,88.211,64.518
52.368,102.391,106.981
50.74,98.047,92.183
46.944,58.281,49.935
41.139,93.585,95.164
39.089,60.762,53.378
41.306,60.134,59.026
48.857,91.545,86.563
34.971,32.215,31.979
28.39,50.72,49.092
36.932,74.942,77.757
47.729,67.95,64.596
35.51,63.684,60.174
43.61,53.407,48.651
45.032,70.167,74.158
34.137,75.374,81.287
31.254,38.413,37.687
47.739,77.335,97.341
35.696,68.578,73.118
39.03,63.165,63.047
41.835,67.558,73.766
48.376,63.145,57.771
47.376,95.262,101.891
33.264,79.463,79.581
63.125,101.636,112.374
40.217,90.898,95.35
50.71,94.958,97.978
51.004,68.029,71.02
39.158,61.968,52.907
46.886,102.538,96.36
37.687,85.377,78.796
39.442,57.506,53.103
39.678,69.755,69.598
34.108,42.414,48.778
65.097,72.167,92.555
41.855,63.763,57.212
50.661,67.627,70.882
45.709,84.837,80.915
57.634,73.55,75.04
50.749,72.412,74.06
42.708,70.225,69.666
38.069,58.281,59.801
40.766,101.656,100.204
36.285,47.749,49.318
48.347,90.211,121.524
34.461,102.401,98.174
35.441,53.535,53.28
106.363,106.647,99.655
77.492,115.571,104.97
31.156,32.274,38.207
32.95,63.312,64.096
40.443,73.834,70.333
112.963,95.634,94.536
39.423,49.357,47.543
40.541,88.123,81.778
88.75,88.358,72.873
38.462,90.927,91.516
38.432,87.897,80.503
43.787,94.34,78.728
44.875,108.932,85.298
38.795,64.959,68.225
53.054,113.08,102.783
45.297,112.139,110.305
47.729,80.424,81.964
42.257,79.659,88.221
45.826,84.622,87.711
46.376,98.469,88.26
52.181,102.274,100.351
49.455,98.557,89.182
50.877,91.81,89.005
54.849,91.81,89.898
51.044,72.059,80.611
36.54,103.058,106.363
42.257,105.343,92.918
44.414,85.965,96.576
55.967,76.717,74.079
39.56,47.062,45.326
56.133,85.936,99.577
43.414,81.905,79.473
44.914,48.288,59.124
53.711,71.441,68.127
33.607,59.193,67.166
45.473,66.45,66.519
43.6,68.784,66.215
48.239,87.299,89.172
42.365,81.738,76.041
40.982,95.742,66.264
33.068,71.844,66.077
48.739,82.346,82.729
28.331,72.098,62.517
51.485,92.82,104.706
64.9,104.715,121.318
29.822,118.808,105.941
54.554,81.709,82.494
48.494,94.252,127.457
48.288,71.049,75.776
85.367,69.137,89.898
49.327,98.214,95.86
46.964,88.044,91.516
34.117,74.521,77.551
40.354,81.032,79.816
41.198,80.189,78.757
38.972,66.244,68.578
51.916,70.323,79.238
42.12,118.023,132.184
46.327,46.16,47.454
42.394,67.362,67.156
49.965,75.413,85.602
47.376,91.986,77.07
31.636,64.332,64.204
43.316,75.688,93.938
54.672,86.818,73.354
56.506,68.235,66.715
38.001,80.081,80.071
51.632,90.29,93.261
57.879,73.883,73.893
37.638,81.327,75.835
41.747,52.23,50.543
50.602,93.134,99.832
48.209,81.356,81.336
28.282,70.0,80.287
27.37,42.002,36.265
40.962,72.589,76.109
46.876,82.141,79.434
46.719,72.285,53.682
41.384,98.773,90.937
38.217,60.272,57.163
49.465,65.93,69.97
106.373,100.901,71.912
45.787,69.49,56.133
40.992,83.808,72.432
45.826,64.587,51.946
36.726,63.782,59.585
41.237,72.373,73.334
88.407,103.205,71.451
51.23,81.925,82.072
74.197,89.103,92.437
39.168,77.286,72.765
35.392,63.204,63.724
35.431,71.638,68.088
37.481,77.394,77.982
37.265,83.808,68.656
51.406,69.294,69.372
28.106,65.812,64.636
69.97,85.308,76.835
57.261,100.116,106.736
41.208,50.347,43.934
54.505,99.792,95.203
44.532,93.516,91.182
32.548,104.049,91.594
53.672,109.187,99.949
51.377,97.998,102.342
36.736,46.199,37.952
63.714,61.35,67.715
45.032,78.071,82.65
35.422,70.696,50.22
49.023,74.482,74.178
38.275,77.767,75.943
42.188,82.798,61.733
54.839,65.999,77.159
30.234,71.687,68.352
35.775,90.388,91.094
36.304,78.169,83.592
37.069,70.422,73.197
45.738,86.622,103.568
34.735,35.696,36.324
42.12,74.746,73.364
34.019,67.352,68.921
41.541,82.925,81.817
42.669,99.851,86.504
49.68,75.05,90.947
52.976,100.528,98.606
49.122,88.554,87.348
49.651,68.509,68.343
40.609,52.809,57.33
52.819,93.428,83.631
30.293,42.414,45.307
39.707,63.057,61.929
46.454,76.825,82.778
45.091,73.726,74.864
43.473,49.671,41.149
97.772,95.232,84.984
41.002,70.677,65.41
50.573,62.586,59.35
41.855,73.324,81.738
47.101,77.933,69.666
36.098,75.962,75.413
36.618,75.962,72.932
53.721,87.622,92.114
54.417,89.77,94.722
38.923,98.929,94.624
29.243,39.001,46.405
39.688,87.946,85.367
57.761,81.327,75.992
39.119,92.212,90.849
45.277,108.363,90.594
33.774,94.016,90.878
39.491,72.324,81.062
48.445,53.613,62.861
49.445,80.052,87.779
45.552,84.298,85.2
29.95,53.378,46.925
43.826,101.067,86.024
38.481,85.592,83.651
47.405,90.613,95.438
35.588,81.248,86.191
41.208,72.089,71.216
36.314,93.84,103.715
37.609,73.256,71.363
76.659,73.726,94.34
38.834,87.75,81.542
44.63,89.701,88.731
36.049,47.66,53.387
35.412,63.851,57.781
37.697,46.032,40.001
48.974,90.074,89.142
30.401,53.074,56.928
50.024,74.962,80.473
50.259,58.967,60.076
42.806,104.058,94.713
56.908,99.4,100.253
37.314,90.084,92.281
32.705,75.717,77.61
42.012,44.65,50.387
52.652,78.286,75.403
42.335,74.442,82.17
32.852,44.62,44.257
44.973,85.377,86.063
50.926,96.154,110.442
35.775,65.322,62.978
50.014,73.648,74.511
36.079,38.805,42.247
34.255,49.582,50.034
49.102,80.228,73.481
30.45,58.242,57.006
36.961,70.373,66.577
46.533,78.532,73.775
41.266,87.171,73.246
33.804,40.649,40.335
49.327,109.168,98.204
47.592,87.269,80.62
52.73,94.82,97.841
48.317,106.02,111.109
46.336,62.233,55.506
47.268,73.462,62.174
41.757,73.511,77.061
47.101,75.197,86.642
47.15,93.222,89.133
39.678,74.305,72.579
42.757,78.375,81.915
101.067,99.616,89.044
27.184,75.756,81.16
35.049,58.575,60.919
44.454,102.734,108.834
39.423,36.304,36.03
45.768,90.123,89.652
45.395,107.54,106.216
32.244,88.946,89.211
46.895,64.361,61.37
60.85,97.253,98.38
33.137,66.577,63.42
34.823,71.677,74.001
28.988,63.322,49.72
41.227,108.834,81.532
44.061,99.106,91.182
39.58,67.97,73.677
44.512,95.497,99.439
41.345,57.202,53.034
33.019,58.399,55.78
44.944,97.439,105.824
37.913,74.668,78.6
41.1,68.627,71.638
35.422,70.294,74.354
34.274,62.4,59.32
37.373,65.989,64.989
54.476,80.081,71.912
46.954,84.425,84.347
47.297,86.563,97.341
42.973,77.1,77.982
88.76,82.523,77.767
44.101,72.197,78.228
37.609,44.189,40.58
43.502,80.974,79.846
33.617,45.032,54.77
51.603,61.909,65.96
30.489,50.328,51.877
43.012,73.05,75.119
43.679,83.131,80.473
34.186,57.712,47.729
37.962,73.775,72.265
45.826,91.663,81.395
46.719,75.197,86.23
29.587,51.093,50.7
33.235,68.627,57.143
38.393,64.891,86.053
38.825,132.723,122.514
39.795,68.186,66.097
34.49,48.886,45.836
38.736,49.269,54.417
36.863,71.412,79.669
37.373,34.863,32.882
46.042,69.647,66.46
46.729,66.901,58.055
37.265,82.758,76.433
50.691,69.078,58.771
68.244,119.367,135.126
42.649,88.642,71.549
39.648,56.182,60.703
39.638,75.04,82.817
30.214,47.17,46.072
34.186,78.041,69.127
48.435,69.745,69.745
58.556,55.78,56.035
46.16,90.643,87.583
48.788,110.148,110.805
36.363,56.084,52.309
31.332,91.692,86.22
48.906,85.563,76.266
32.803,79.022,65.302
48.68,80.464,88.093
42.139,71.353,76.051
36.853,73.815,68.019
43.13,55.202,57.575
40.688,116.121,103.205
49.288,105.167,94.095
42.865,79.042,73.256
48.464,78.492,73.766
43.198,60.085,83.19
44.944,89.505,85.475
55.074,92.163,120.092
40.472,92.575,95.174
46.709,82.16,84.435
47.749,50.494,60.291
47.543,91.947,97.115
35.892,51.524,47.719
51.112,76.963,64.067
46.268,92.781,103.794
45.209,91.025,82.954
37.285,75.08,75.09
33.176,47.945,44.856
30.812,69.284,69.941
47.856,80.444,83.68
43.326,55.408,57.702
52.387,63.714,60.438
36.971,76.482,74.383
39.334,56.928,59.791
26.292,57.408,55.104
44.856,69.97,96.321
35.059,54.898,84.769
52.103,83.062,82.062
33.98,96.468,93.604
38.521,74.884,97.105
45.081,63.939,69.353
50.102,91.025,89.368
95.733,99.675,109.128
39.55,73.766,69.156
49.553,91.555,79.885
37.54,57.29,56.918
37.373,77.796,72.089
35.706,77.982,79.012
34.706,48.092,43.179
37.932,72.491,68.372
31.205,36.128,35.971
59.281,90.653,99.822
35.598,78.61,85.71
32.862,90.496,95.134
43.963,49.288,49.259
39.315,72.863,55.751
41.6,53.799,51.044
53.397,88.75,92.545
48.857,95.105,97.733
44.797,84.592,91.251
40.237,49.269,60.88
32.185,111.913,98.684
42.188,92.82,129.252
42.433,56.594,69.206
45.768,90.8,73.148
30.018,86.23,83.327
45.395,42.433,33.401
52.338,70.343,72.501
58.408,86.534,91.496
43.698,92.898,89.907
36.128,55.731,44.826
40.384,76.815,85.141
45.532,64.292,68.97
39.952,88.701,73.55
50.063,76.521,76.757
33.872,72.657,59.311
38.099,46.788,55.731
32.784,64.106,70.5
34.235,104.451,102.862
46.385,79.424,77.365
34.912,73.099,71.481
44.385,30.322,44.355
45.248,111.825,115.159
50.279,66.911,48.621
50.583,83.611,88.456
39.717,126.094,89.76
32.774,51.995,48.082
46.935,59.507,56.849
33.019,34.774,32.097
44.503,86.789,84.21
49.573,72.952,86.436
37.02,63.498,71.53
34.5,101.381,64.175
54.76,88.642,88.829
34.794,53.329,56.084
33.951,114.208,112.472
36.383,58.948,65.126
39.58,80.954,75.629
38.717,66.724,79.797
48.494,74.531,66.303
34.912,118.131,134.351
39.344,78.336,74.58
39.805,74.658,76.394
46.042,71.363,70.941
38.207,73.609,81.228
148.149,81.572,69.833
69.99,79.287,64.959
46.876,91.869,78.904
46.052,97.586,87.211
